-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.478366225,-0.298252022,-0.38409013,0.109713001,-0.147783251,-0.129417434,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.140663388,-0.048418096,0.034972331,-0.002687202,-0.005291079,-0.007922804,1,-0.088121024,-0.114707867,-0.088121024,-0.114707867,0.28808298,1,0.187317162,1,0.187317162,1,0.187317162,10.94473684,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0,0,-0.25,-0.055796581,-0.008826125,-0.008676163,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.209949792,-0.37166096,0.231455168,-0.002687202,-0.005291079,-0.007922804,1,0.512989176,-0.052631579,0.512989176,-0.052631579,0,1,-0.150187852,1,-0.150187852,1,-0.150187852,3.889473684,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.437380048,-0.266623573,-0.337270037,-0.581048849,-0.246654713,-0.127108783,-0.002687202,-0.005291079,-0.007922804,-0.147605159,-0.152042964,-0.108001199,0.202034884,0.130232558,0.077034884,-0.002687202,-0.005291079,-0.007922804,1,-0.168345125,-0.253628637,-0.168345125,-0.253628637,0.031606977,0.076471911,-0.229415734,1,0.333333333,0.076471911,-0.229415734,4.65,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.087436163,0.329444826,-0.185819651,0.362573099,-0.076023392,0.140350877,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.475404814,-0.099197666,0.115404814,-0.002687202,-0.005291079,-0.007922804,1,-0.096373885,-0.229415734,-0.096373885,-0.229415734,0.420084025,1,0.132453236,1,0.132453236,1,0.132453236,9.3,sitting
-0.002687202,-0.005291079,-0.007922804,-0.099791014,-0.114106583,-0.069487983,0.199729938,0.140103689,-0.475157954,-0.146212566,-0.297709924,0.161479742,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,-0.049083623,-0.005799652,-0.091987913,-0.002687202,-0.005291079,-0.007922804,-0.132453236,-0.032773676,0.229415734,0.08247861,0.577350269,0,0.052631579,-0.312640946,1,0.312640946,0.052631579,-0.312640946,9.152631579,sitting
-0.002687202,-0.005291079,-0.007922804,-0.076451897,-0.083460338,0.408696618,0.333762469,-0.249190989,-0.061841926,-0.116914417,0.025968557,0.196644905,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,-0.002687202,-0.005291079,-0.007922804,-0.076471911,-0.288429975,-0.280975743,0.179605302,0.272165527,0.109985336,1,0.052631579,1,0.052631579,1,0.052631579,5.818421053,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.030045791,-0.114059189,-0.37645102,-0.155511077,-0.159663256,-0.165412067,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.03835962,0.214294309,0.273347009,-0.002687202,-0.005291079,-0.007922804,1,-0.465773337,-0.076471911,-0.465773337,-0.076471911,0.364405444,1,0.312640946,1,0.312640946,1,0.312640946,7.489473684,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.020588785,-0.196297385,-0.038770603,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.451823539,0.004623928,-0.054958212,0.390761129,-0.263651631,-0.037265563,-0.002687202,-0.005291079,-0.007922804,1,0.320896912,1,0.320896912,1,0.320896912,0.253628637,-0.168345125,1,-0.242320157,0.253628637,-0.168345125,5.592105263,sitting
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.568627451,-0.630252101,0.198879552,-0.155511077,-0.159663256,-0.165412067,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.133647558,-0.092989986,-0.091980891,-0.002687202,-0.005291079,-0.007922804,1,0.236066843,0.076471911,0.236066843,0.076471911,-0.057166195,1,0.076471911,1,0.076471911,1,0.076471911,6.165789474,sitting
-0.002687202,-0.005291079,-0.007922804,-0.059544573,-0.062001509,-0.014768453,-0.060602588,-0.149914335,-0.567181535,-0.403062339,-0.051407975,0.066009826,-0.002687202,-0.005291079,-0.007922804,0.16156033,-0.162804463,0.071462203,-0.099942187,0.12219768,-0.072984549,-0.002687202,-0.005291079,-0.007922804,-0.052631579,-0.089984254,-0.350438322,-0.089984254,0.150187852,0.256776296,-0.253628637,0.168345125,1,0.179106203,-0.253628637,0.168345125,5.3,sitting
