384.763,0,5,36,2,0,7,8,1
384.773,0,5,28,2,0,7,8,1
384.783,0,5,32,2,0,7,8,1
384.793,0,5,28,2,0,7,9,1
384.803,0,5,28,2,0,7,8,1
384.813,0,5,32,2,0,7,8,1
384.823,0,5,32,2,0,7,9,1
384.833,0,5,40,2,0,7,8,1
384.843,0,5,32,2,0,7,8,1
384.853,0,5,32,2,0,7,8,1
384.863,0,5,28,2,0,7,8,1
384.873,0,5,32,2,0,7,8,1
384.883,0,5,32,2,0,7,8,1
384.893,0,5,32,2,0,7,8,1
384.903,0,5,32,2,0,7,8,1
384.913,0,5,28,2,0,7,8,1
384.923,0,5,32,2,0,7,8,1
384.933,0,5,32,2,0,7,8,1
384.943,0,5,32,2,0,7,9,1
384.953,0,5,32,2,0,7,9,1
384.963,0,5,36,2,0,7,8,1
384.973,0,5,36,2,0,7,9,1
384.983,0,5,36,2,0,7,9,1
384.993,0,5,28,2,0,7,8,1
384.999,0,5,36,2,0,7,9,1
384.999,0,5,32,2,0,7,9,1
384.999,0,5,36,2,0,7,8,1
385.009,0,5,28,2,0,7,9,1
385.019,0,5,32,2,0,7,9,1
385.029,0,5,36,2,0,7,8,1
385.039,0,5,36,2,0,7,9,1
385.049,0,5,36,2,0,7,9,1
385.059,0,5,32,2,0,7,9,1
385.069,0,5,32,2,0,7,9,1
385.079,0,5,32,2,0,7,9,1
385.089,0,5,36,2,0,7,8,1
385.099,0,5,32,2,0,7,9,1
385.109,0,5,32,2,0,7,8,1
385.119,0,5,28,2,0,7,8,1
385.129,0,5,32,2,0,7,9,1
385.139,0,5,32,2,0,7,9,2
385.149,0,5,32,2,0,7,9,1
385.159,0,5,32,2,0,7,8,1
385.169,0,5,32,2,0,7,9,1
385.179,0,5,36,2,0,7,8,1
385.189,0,5,32,2,0,7,8,1
385.199,0,5,32,2,0,7,8,1
385.209,0,5,32,2,0,7,8,1
385.219,0,5,32,2,0,7,9,1
385.229,0,5,32,2,0,7,8,1
385.239,0,5,40,2,0,7,8,1
385.249,0,5,36,2,0,7,8,1
385.259,0,5,32,2,0,7,9,1
385.269,0,5,32,2,0,7,8,1
385.279,0,5,40,2,0,7,8,1
385.289,0,5,44,2,0,7,8,1
385.299,0,5,36,2,0,7,8,1
385.309,0,5,36,2,0,7,8,1
385.319,0,5,32,2,0,7,8,1
385.329,0,5,32,2,0,7,8,1
385.339,0,5,36,2,0,7,9,1
385.349,0,5,32,2,0,7,8,1
385.359,0,5,32,2,0,7,8,1
385.369,0,5,32,2,0,6,8,1
385.379,0,5,36,2,0,7,8,1
385.389,0,5,36,2,0,7,8,1
385.399,0,5,32,2,0,7,8,1
385.409,0,5,36,2,0,7,8,1
385.419,0,5,32,2,0,7,9,1
385.429,0,5,32,2,0,7,8,1
385.439,0,5,40,2,0,7,8,1
385.449,0,5,36,2,0,7,8,1
385.459,0,5,36,2,0,7,8,1
385.469,0,5,32,2,0,7,8,1
385.479,0,5,32,2,0,7,8,1
385.489,0,5,32,2,0,7,8,1
385.499,0,5,32,2,0,7,9,1
385.509,0,5,32,2,0,7,8,1
385.519,0,5,32,2,0,7,8,1
385.529,0,5,32,2,0,7,8,1
385.539,0,5,36,2,0,7,8,1
385.549,0,5,32,2,0,6,8,1
385.559,0,5,32,2,0,7,8,1
385.569,0,5,36,2,0,7,8,1
385.579,0,5,32,2,0,7,8,1
385.589,0,5,32,2,0,7,8,1
385.599,0,5,36,2,0,7,8,1
385.609,0,5,32,2,0,7,8,1
385.619,0,5,36,2,0,7,8,1
385.629,0,5,36,2,0,7,8,1
385.639,0,5,32,2,0,7,8,1
385.649,0,5,28,2,0,7,8,1
385.659,0,5,36,2,0,7,8,1
385.669,0,5,28,2,0,7,8,1
385.679,0,5,36,2,0,7,8,1
385.689,0,5,32,2,0,7,8,1
385.699,0,5,36,2,0,7,8,1
385.709,0,5,32,2,0,7,8,1
385.719,0,5,32,2,0,7,8,1
385.729,0,5,32,2,0,7,8,1
385.739,0,5,32,2,0,7,8,1
385.749,0,5,32,2,0,7,8,1
385.759,0,5,32,2,0,7,8,1
385.769,0,5,36,2,0,7,8,1
385.779,0,5,36,2,0,7,8,1
385.789,0,5,32,2,0,7,8,1
385.799,0,5,32,2,0,7,8,1
385.809,0,5,36,2,0,7,8,1
385.819,0,5,32,2,0,7,9,1
385.829,0,5,32,2,0,7,8,1
385.839,0,5,32,2,0,7,8,1
385.849,0,5,36,2,0,7,8,1
385.859,0,5,32,2,0,7,8,1
385.869,0,5,28,2,0,7,9,1
385.879,0,5,32,2,0,7,8,1
385.889,0,5,32,2,0,7,8,1
385.899,0,5,40,2,0,7,8,1
385.909,0,5,32,2,0,7,8,1
385.919,0,5,32,2,0,7,8,1
385.929,0,5,32,2,0,7,8,1
385.939,0,5,32,2,0,7,8,1
385.949,0,5,32,2,0,7,8,1
385.959,0,5,32,2,0,7,8,1
385.969,0,5,32,2,0,7,8,1
385.979,0,5,32,2,0,7,8,1
385.989,0,5,32,2,0,7,8,1
385.999,0,5,32,2,0,7,8,1
385.999,0,5,36,2,0,7,8,1
385.999,0,5,32,2,0,7,9,1
386.005,0,5,32,2,0,7,8,1
386.015,0,5,32,2,0,7,8,1
386.025,0,5,32,2,0,7,8,1
386.035,0,5,36,2,0,7,8,1
386.045,0,5,32,2,0,7,8,1
386.055,0,5,32,2,0,7,8,1
386.065,0,5,36,2,0,7,8,1
386.075,0,5,32,2,0,7,8,1
386.085,0,5,32,2,0,7,8,1
386.095,0,5,36,1,0,7,8,1
386.105,0,5,36,2,0,7,8,1
386.115,0,5,32,2,0,7,8,1
386.125,0,5,32,2,0,7,9,1
386.135,0,5,36,2,0,7,9,1
386.145,0,5,32,2,0,7,9,1
386.155,0,5,32,2,0,7,9,1
386.165,0,5,32,2,0,7,9,1
386.175,0,5,32,2,0,7,8,2
386.185,0,5,32,2,0,7,9,2
386.195,0,5,36,2,0,7,8,1
386.205,0,5,36,2,0,7,9,1
386.215,0,5,36,2,0,7,8,1
386.225,0,5,28,2,0,7,8,2
386.235,0,5,32,2,0,7,8,1
386.245,0,5,36,2,0,7,8,1
386.255,0,5,36,2,0,7,8,1
386.265,0,5,32,2,0,7,9,1
386.275,0,5,32,2,0,7,8,1
386.285,0,5,32,2,0,7,8,1
386.295,0,5,32,2,0,7,9,1
386.305,0,5,32,2,0,7,9,1
386.315,0,5,32,2,0,7,9,2
386.325,0,5,32,2,0,7,9,1
386.335,0,5,32,2,0,7,9,2
386.345,0,5,32,2,0,7,9,1
386.355,0,5,28,2,0,7,9,2
386.365,0,5,32,2,0,7,8,1
386.375,0,5,28,2,0,7,9,2
386.385,0,5,32,2,0,7,9,2
386.395,0,5,40,2,0,7,8,1
386.405,0,5,36,2,0,7,8,2
386.415,0,5,36,2,0,7,9,2
386.425,0,5,28,2,0,7,8,1
386.435,0,5,32,2,0,7,8,1
386.445,0,5,32,2,0,7,8,1
386.455,0,5,36,2,0,7,9,2
386.465,0,5,32,2,0,7,9,2
386.475,0,5,32,2,0,7,9,2
386.485,0,5,32,2,0,7,9,2
386.495,0,5,32,2,0,7,9,2
386.505,0,5,32,2,0,7,9,2
386.515,0,5,32,2,0,7,9,2
386.525,0,5,24,2,0,7,9,2
386.535,0,5,32,2,0,7,9,2
386.545,0,5,36,2,0,7,8,1
386.555,0,5,32,2,0,7,9,1
386.565,0,5,32,2,0,7,8,1
386.575,0,5,28,2,0,7,9,2
386.585,0,5,36,2,0,7,8,1
386.595,0,5,36,2,0,7,8,1
386.605,0,5,40,2,0,7,8,1
386.615,0,5,36,2,0,7,8,1
386.625,0,5,40,2,0,7,8,1
386.635,0,5,36,2,0,7,8,1
386.645,0,5,32,2,0,7,9,1
386.655,0,5,32,2,0,7,8,1
386.665,0,5,32,2,0,7,8,1
386.675,0,5,32,2,0,7,9,1
386.685,0,5,32,2,0,7,8,1
386.695,0,5,32,2,0,7,8,1
386.705,0,5,32,2,0,7,8,1
386.715,0,5,32,2,0,7,8,1
386.725,0,5,32,2,0,7,9,1
386.735,0,5,32,2,0,7,8,1
386.745,0,5,32,2,0,7,8,1
386.755,0,5,32,2,0,7,8,1
386.765,0,5,36,2,0,7,8,1
386.775,0,5,32,2,0,7,8,2
386.785,0,5,36,2,0,7,8,1
386.795,0,5,32,2,0,7,8,1
386.805,0,5,36,2,0,7,9,1
386.815,0,5,32,2,0,7,8,1
386.825,0,5,32,2,0,7,9,2
386.835,0,5,36,2,0,7,8,1
386.845,0,5,36,2,0,7,9,2
386.855,0,5,36,2,0,7,9,1
386.865,0,5,40,2,0,7,9,2
386.875,0,5,28,2,0,7,8,1
386.885,0,5,32,2,0,7,9,1
386.895,0,5,32,2,0,7,9,2
386.905,0,5,28,2,0,7,8,1
386.915,0,5,32,2,0,7,9,2
386.925,0,5,28,2,0,7,9,1
386.935,0,5,32,2,0,7,8,1
386.945,0,5,28,2,0,7,9,1
386.955,0,5,32,2,0,7,9,1
386.965,0,5,32,2,0,7,9,1
386.975,0,5,40,2,0,7,9,1
386.985,0,5,32,2,0,7,9,1
386.995,0,5,36,2,0,7,9,2
386.999,0,6,32,2,0,7,8,1
386.999,0,5,36,2,0,7,9,2
387.001,0,5,32,2,0,7,9,1
387.011,0,5,36,2,0,7,8,1
387.021,0,5,32,2,0,7,8,1
387.031,0,5,32,2,0,7,8,1
387.041,0,5,36,2,0,7,8,1
387.051,0,5,36,2,0,7,9,1
387.061,0,5,36,2,0,7,9,1
387.071,0,5,32,2,0,7,9,1
387.081,0,5,32,2,0,7,8,1
387.091,0,5,32,2,0,7,9,2
387.101,0,5,36,2,0,7,8,2
387.111,0,5,32,2,0,7,8,1
387.121,0,5,32,2,0,7,8,1
387.131,0,5,32,1,0,7,8,1
387.141,0,6,32,2,0,7,8,1
387.151,0,5,36,2,0,7,8,1
387.161,0,6,28,2,0,7,8,1
387.171,0,5,32,2,0,7,8,1
387.181,0,5,32,2,0,7,9,1
387.191,0,5,36,2,0,7,8,1
387.201,0,5,32,2,0,7,8,1
387.211,0,5,32,2,0,7,8,1
387.221,0,5,32,2,0,7,8,1
387.231,0,5,32,2,0,7,9,1
387.241,0,5,32,2,0,7,9,2
387.251,0,5,32,2,0,7,9,1
387.261,0,5,36,2,0,7,8,1
387.271,0,5,32,2,0,7,8,1
387.281,0,5,32,2,0,7,8,1
387.291,0,5,32,2,0,7,9,2
387.301,0,5,32,2,0,7,8,1
387.311,0,5,32,2,0,7,8,1
387.321,0,5,36,2,0,7,8,1
387.331,0,5,32,2,0,7,8,1
387.341,0,5,36,2,0,7,8,1
387.351,0,5,32,2,0,7,8,1
387.361,0,5,32,1,0,7,8,2
387.371,0,5,32,2,0,7,8,1
387.381,0,5,32,2,0,7,8,1
387.391,0,5,32,2,0,7,8,1
387.401,0,5,32,2,0,7,8,1
387.411,0,5,36,2,0,7,8,1
387.421,0,5,32,2,0,7,8,1
387.431,0,5,32,2,0,7,9,1
387.441,0,5,36,2,0,7,8,1
387.451,0,5,32,2,0,7,8,1
387.461,0,5,40,2,0,7,8,1
387.471,0,5,36,2,0,7,8,1
387.481,0,5,36,2,0,7,8,1
387.491,0,5,24,2,0,7,9,1
387.501,0,5,32,2,0,7,8,1
387.511,0,5,36,2,0,7,8,1
387.521,0,5,36,2,0,7,8,1
387.531,0,5,36,2,0,7,8,1
387.541,0,5,32,2,0,7,8,1
387.551,0,5,32,2,0,7,9,2
387.561,0,5,36,2,0,7,9,1
387.571,0,5,32,2,0,7,8,1
387.581,0,5,36,2,0,7,8,1
387.591,0,5,32,2,0,7,8,1
387.601,0,5,32,2,0,7,9,1
387.611,0,5,36,1,0,7,8,1
387.621,0,5,32,2,0,7,9,1
387.631,0,5,32,2,0,7,9,1
387.641,0,5,36,2,0,7,9,1
387.651,0,5,32,2,0,7,8,1
387.661,0,5,36,1,0,7,9,1
387.671,0,5,32,2,0,7,9,1
387.681,0,5,32,2,0,7,9,1
387.691,0,5,32,2,0,7,9,1
387.701,0,5,32,2,0,7,8,1
387.711,0,5,32,2,0,7,8,1
387.721,0,5,32,2,0,7,8,1
387.731,0,5,32,1,0,7,8,1
387.741,0,5,32,1,0,7,9,1
387.751,0,5,32,1,0,7,9,1
387.761,0,5,36,1,0,7,9,1
387.771,0,5,36,2,0,7,9,1
387.781,0,5,36,2,0,7,9,2
387.791,0,5,32,2,0,7,8,1
387.801,0,5,36,2,0,7,8,1
387.811,0,5,32,1,0,7,8,1
387.821,0,5,36,1,0,7,9,1
387.831,0,5,32,2,0,7,9,1
387.841,0,5,32,1,0,7,8,1
387.851,0,5,32,2,0,7,8,1
387.861,0,5,32,1,0,7,9,1
387.871,0,5,36,1,0,7,9,1
387.881,0,5,32,1,0,7,9,1
387.891,0,5,32,2,0,7,8,1
387.901,0,5,28,1,0,7,8,1
387.911,0,5,32,1,0,7,9,1
387.921,0,5,32,1,0,7,9,1
387.931,0,5,32,2,0,7,8,1
387.941,0,5,32,1,0,7,9,1
387.951,0,5,36,2,0,7,9,1
387.961,0,5,32,2,0,7,8,1
387.971,0,5,32,1,0,7,9,1
387.981,0,5,32,1,0,7,9,1
387.991,0,5,32,2,0,7,9,1
387.999,0,5,32,2,0,7,8,1
387.999,0,5,32,2,0,7,8,1
387.999,0,5,36,2,0,7,8,1
388.007,0,5,36,2,0,7,9,1
388.017,0,5,32,2,0,7,9,2
388.027,0,5,40,2,0,7,8,1
388.037,0,5,36,2,0,7,8,2
388.047,0,5,32,2,0,7,8,1
388.057,0,5,28,2,0,7,8,1
388.067,0,5,32,2,0,7,8,1
388.077,0,5,36,2,0,7,8,1
388.087,0,5,36,2,0,7,8,1
388.097,0,5,36,2,0,7,8,1
388.107,0,5,32,2,0,7,8,1
388.117,0,5,28,2,0,7,8,2
388.127,0,5,36,2,0,7,9,1
388.137,0,5,28,2,0,7,9,2
388.147,0,5,36,1,0,7,8,1
388.157,0,5,44,2,0,7,8,1
388.167,0,5,36,2,0,7,9,1
388.177,0,5,32,2,0,7,8,1
388.187,0,5,36,1,0,7,9,1
388.197,0,5,32,2,0,7,8,1
388.207,0,5,32,2,0,7,8,2
388.217,0,5,36,2,0,7,8,2
388.227,0,5,36,2,0,7,8,1
388.237,0,5,32,2,0,7,8,1
388.247,0,5,28,2,0,7,8,1
388.257,0,5,24,2,0,7,9,2
388.267,0,5,32,1,0,7,9,2
388.277,0,5,32,2,0,7,9,2
388.287,0,5,36,2,0,7,8,1
388.297,0,5,32,1,0,7,8,1
388.307,0,5,28,2,0,7,8,1
388.317,0,5,36,2,0,7,8,1
388.327,0,5,32,2,0,7,9,2
388.337,0,5,32,1,0,7,8,1
388.347,0,5,36,1,0,7,9,2
388.357,0,5,32,2,0,7,8,1
388.367,0,5,32,2,0,7,8,2
388.377,0,5,36,2,0,7,8,1
388.387,0,5,36,2,0,7,8,1
388.397,0,5,32,2,0,7,8,1
388.407,0,5,32,2,0,7,8,1
388.417,0,5,32,1,0,7,8,1
388.427,0,5,32,1,0,7,8,1
388.437,0,5,32,1,0,7,8,2
388.447,0,5,32,2,0,7,8,2
388.457,0,5,36,2,0,7,8,1
388.467,0,5,32,2,0,7,9,1
388.477,0,5,32,2,0,7,8,1
388.487,0,5,32,1,0,7,9,1
388.497,0,5,36,2,0,7,8,1
388.507,0,5,32,2,0,7,8,1
388.517,0,5,36,2,0,7,9,1
388.527,0,5,32,2,0,7,9,1
388.537,0,5,32,1,0,7,8,1
388.547,0,5,32,1,0,7,9,1
388.557,0,5,32,2,0,7,9,1
388.567,0,5,32,2,0,7,8,1
388.577,0,5,32,2,0,7,8,1
388.587,0,5,32,2,0,7,8,1
388.597,0,5,32,1,0,7,8,1
388.607,0,5,36,1,0,7,8,1
388.617,0,5,28,1,0,7,9,1
388.627,0,5,36,2,0,7,9,1
388.637,0,5,28,2,0,7,9,2
388.647,0,5,36,2,0,7,9,1
388.657,0,5,32,1,0,7,8,1
388.667,0,5,36,1,0,7,8,1
388.677,0,5,36,1,0,7,9,1
388.687,0,5,36,2,0,7,9,1
388.697,0,5,28,2,0,7,9,2
388.707,0,5,32,1,0,7,8,1
388.717,0,5,32,1,0,7,9,2
388.727,0,5,32,1,0,7,9,2
388.737,0,5,32,1,0,7,9,2
388.747,0,5,32,2,0,7,9,2
388.757,0,5,32,2,0,7,8,1
388.767,0,5,28,1,0,7,9,1
388.777,0,5,32,1,0,7,8,1
388.787,0,5,32,2,0,7,9,2
388.797,0,5,32,1,0,7,8,2
388.807,0,5,36,2,0,7,9,1
388.817,0,5,32,2,0,7,8,2
388.827,0,5,36,2,0,7,9,2
388.837,0,5,28,2,0,7,8,2
388.847,0,5,36,2,0,7,9,1
388.857,0,5,36,2,0,7,9,2
388.867,0,5,36,2,0,7,9,2
388.877,0,5,28,2,0,7,8,2
388.887,0,5,32,2,0,7,9,1
388.897,0,5,32,1,0,7,8,1
388.907,0,5,32,2,0,7,8,2
388.917,0,5,36,2,0,7,9,2
388.927,0,5,28,2,0,7,9,2
