T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
229.704,0,1,4,0,0,19,59,15
229.714,0,1,4,0,0,18,59,14
229.724,0,1,4,0,0,15,59,14
229.734,0,1,8,1,0,15,58,14
229.744,0,1,8,0,0,13,59,14
229.754,0,1,4,0,0,13,58,14
229.764,0,1,4,0,0,13,60,15
229.774,0,1,8,0,0,12,61,15
229.784,0,1,4,0,0,12,61,15
229.794,0,1,8,0,0,11,63,15
229.804,0,1,8,0,0,11,63,15
229.814,0,1,8,0,0,10,68,15
229.824,0,1,8,0,0,11,71,15
229.834,0,1,8,0,0,11,75,15
229.844,0,2,8,0,0,11,77,17
229.854,0,2,8,0,0,11,77,17
229.864,0,2,8,0,0,11,79,19
229.874,0,2,8,0,0,11,83,18
229.884,0,2,8,0,0,11,85,19
229.894,0,2,4,0,0,13,87,18
229.904,0,2,4,0,0,13,92,17
229.914,0,2,8,0,0,13,93,17
229.924,0,3,4,0,0,13,96,17
229.934,0,2,8,0,0,14,96,17
229.944,0,2,4,0,0,14,99,15
229.954,0,2,4,0,0,17,104,15
229.964,0,2,8,0,0,18,105,14
229.974,0,2,8,0,0,20,111,13
229.984,0,2,4,0,0,23,115,11
229.994,0,2,4,0,0,21,127,8
229.999,0,2,4,0,0,29,132,5
229.999,0,2,4,0,0,34,144,4
230.000,0,1,4,0,0,43,155,3
230.010,0,1,8,7,0,46,170,3
230.020,0,2,4,19,0,54,178,2
230.030,0,1,8,20,0,62,192,2
230.040,0,3,12,17,0,63,200,2
230.050,0,1,12,16,1,73,200,2
230.060,0,4,12,17,2,77,197,2
230.070,0,4,20,21,2,77,183,2
230.080,0,6,24,24,4,74,152,2
230.090,0,7,28,27,3,76,122,2
230.100,0,9,36,37,3,55,83,2
230.110,0,15,44,53,2,52,58,2
230.120,0,17,68,62,3,44,35,2
230.130,0,23,60,70,2,31,21,2
230.140,0,20,68,75,2,23,13,2
230.150,0,23,72,82,1,13,14,2
230.160,0,23,68,88,1,11,9,2
230.170,0,21,68,90,0,8,7,2
230.180,0,23,68,95,0,11,8,2
230.190,0,23,60,97,0,7,9,2
230.200,0,23,60,96,0,7,7,2
230.210,0,22,60,97,0,8,7,2
230.220,0,21,60,94,0,8,6,2
230.230,0,20,60,90,0,9,6,2
230.240,0,22,56,88,0,10,6,2
230.250,0,23,60,85,0,10,5,2
230.260,0,26,56,81,0,10,4,2
230.270,0,26,56,79,0,10,4,2
230.280,0,24,48,76,0,9,4,2
230.290,0,21,44,75,0,9,3,2
230.300,0,19,44,74,0,9,3,2
230.310,0,17,44,73,0,9,3,2
230.320,0,19,40,72,0,9,4,2
230.330,0,17,40,71,0,9,4,2
230.340,0,16,40,69,0,9,3,2
230.350,0,17,40,62,0,9,3,2
230.360,0,17,48,57,0,9,3,2
230.370,0,17,48,50,0,9,3,2
230.380,0,19,48,52,0,8,3,3
230.390,0,19,48,49,0,9,3,3
230.400,0,16,48,45,0,8,2,3
230.410,0,17,52,45,0,8,3,2
230.420,0,17,52,45,0,8,3,2
230.430,0,17,52,46,0,8,4,2
230.440,0,16,52,48,0,8,4,2
230.450,0,17,56,50,0,8,4,2
230.460,0,17,56,50,0,8,4,2
230.470,0,17,56,53,0,8,4,2
230.480,0,17,60,55,0,9,4,3
230.490,0,18,60,57,0,9,3,2
230.500,0,17,60,57,0,8,5,2
230.510,0,17,68,60,0,8,4,2
230.520,0,17,68,64,0,9,4,2
230.530,0,17,68,62,0,7,4,2
230.540,0,17,68,64,0,7,3,2
230.550,0,18,68,66,0,7,3,2
230.560,0,17,68,67,0,7,2,2
230.570,0,16,72,67,0,7,2,2
230.580,0,17,72,66,0,9,2,2
230.590,0,17,72,64,0,9,2,2
230.600,0,19,76,64,0,8,2,2
230.610,0,19,76,63,0,8,2,2
230.620,0,21,80,60,0,8,2,2
230.630,0,21,80,57,0,8,2,2
230.640,0,23,92,52,0,8,2,2
230.650,0,28,112,50,0,7,2,2
230.660,0,30,120,39,0,7,2,2
230.670,0,35,116,27,0,8,2,2
230.680,2,41,136,22,0,8,2,2
230.690,6,46,136,18,0,8,3,2
230.700,11,58,152,13,0,8,3,3
230.710,19,63,160,10,0,7,3,7
230.720,20,72,164,6,0,4,4,9
230.730,31,80,180,3,0,4,3,8
230.740,44,90,184,1,0,6,5,7
230.750,57,100,188,0,0,9,7,6
230.760,63,112,180,0,0,11,8,8
230.770,70,111,172,0,0,11,14,9
230.780,76,107,136,0,0,12,18,12
230.790,79,88,112,0,0,14,22,16
230.800,75,65,124,0,0,16,26,20
230.810,63,45,80,0,0,18,27,23
230.820,50,25,64,0,0,24,35,26
230.830,35,15,60,0,0,21,37,30
230.840,31,9,44,0,0,28,44,31
230.850,29,8,28,0,0,30,41,34
230.860,13,4,20,0,0,31,42,36
230.870,9,4,12,0,0,35,45,37
230.880,2,3,12,0,0,38,44,36
230.890,0,3,8,0,0,41,47,36
230.900,0,3,8,0,0,44,51,35
230.910,0,2,12,0,0,45,49,34
230.920,0,2,8,0,0,49,51,34
230.930,0,2,8,0,0,49,51,31
230.940,0,2,8,0,0,49,51,30
230.950,0,2,8,0,0,48,53,29
230.960,0,2,8,0,0,47,52,27
230.970,0,2,8,0,0,46,51,25
230.980,0,2,8,0,0,44,51,23
230.990,0,1,4,0,0,43,50,22
230.999,0,1,8,0,0,41,50,19
230.999,0,1,8,0,0,41,51,19
230.999,0,1,8,0,0,39,51,18
231.006,0,1,8,0,0,39,51,17
231.016,0,1,8,0,0,39,51,15
231.026,0,1,8,0,0,38,49,15
231.036,0,1,8,0,0,34,51,14
231.046,0,1,8,0,0,35,49,14
231.056,0,1,8,0,0,35,48,15
231.066,0,1,4,0,0,35,49,16
231.076,0,1,8,0,0,34,49,17
231.086,0,2,4,0,0,31,48,17
231.096,0,1,4,0,0,31,47,18
231.106,0,2,4,0,0,31,46,18
231.116,0,1,4,0,0,31,43,19
231.126,0,1,4,0,0,31,44,20
231.136,0,1,8,0,0,31,43,21
231.146,0,1,4,0,0,34,44,21
231.156,0,1,4,0,0,35,45,22
231.166,0,1,4,0,0,35,44,23
231.176,0,1,8,0,0,35,45,25
231.186,0,1,8,0,0,35,47,25
231.196,0,1,4,0,0,35,48,25
231.206,0,1,4,0,0,36,51,24
231.216,0,2,4,0,0,38,53,23
231.226,0,2,4,0,0,40,59,22
231.236,0,1,8,0,0,44,62,21
231.246,0,1,4,0,0,47,63,20
231.256,0,1,4,0,0,47,63,19
231.266,0,1,4,0,0,51,69,18
231.276,0,1,8,0,0,53,69,16
231.286,0,1,8,0,0,55,71,15
231.296,0,2,8,0,0,55,73,15
231.306,0,2,8,0,0,59,75,14
231.316,0,2,8,0,0,63,78,12
231.326,0,2,8,0,0,67,81,10
231.336,0,2,8,0,1,67,85,8
231.346,0,2,4,0,1,69,89,6
231.356,0,1,4,0,1,79,92,6
231.366,2,1,4,8,1,85,97,5
231.376,0,1,4,13,1,87,101,4
231.386,0,1,4,13,2,92,96,3
231.396,0,1,4,10,3,97,100,3
231.406,0,1,12,6,3,101,110,3
231.416,0,1,12,6,4,102,115,3
231.426,0,1,12,8,5,106,111,2
231.436,0,1,12,13,6,112,106,2
231.446,0,3,28,19,8,111,103,2
231.456,0,5,28,20,8,105,92,2
231.466,0,6,36,20,9,101,78,2
231.476,0,10,60,23,9,87,69,2
231.486,0,13,72,25,7,75,53,2
231.496,0,14,76,28,5,61,38,2
231.506,0,17,80,32,3,48,15,2
231.516,0,23,88,35,2,28,13,2
231.526,0,21,100,42,1,18,7,2
231.536,0,25,112,44,1,12,7,2
231.546,0,29,120,45,1,11,7,2
231.556,0,28,124,45,0,7,9,2
231.566,1,29,124,48,0,8,7,2
231.576,2,29,136,46,0,8,7,2
231.586,3,30,132,47,0,9,7,2
231.596,3,30,124,45,0,10,7,2
231.606,3,31,136,42,0,10,6,2
231.616,2,31,140,41,0,12,6,2
231.626,2,31,136,39,0,13,4,2
231.636,2,30,124,33,0,12,3,2
231.646,0,29,124,30,0,10,3,2
231.656,0,30,124,26,0,9,3,2
231.666,0,27,124,26,0,8,3,2
231.676,0,25,124,24,0,8,3,2
231.686,0,25,124,21,0,8,3,3
231.696,0,24,124,19,0,8,3,3
231.706,0,25,124,17,0,8,3,3
231.716,0,25,124,17,0,7,3,3
231.726,0,25,124,15,0,7,3,3
231.736,0,22,124,16,0,7,3,3
231.746,0,22,120,17,0,7,3,3
231.756,0,21,120,16,0,7,2,3
231.766,0,21,120,16,0,7,2,3
231.776,0,21,120,16,0,7,2,3
231.786,0,22,116,16,0,7,2,3
231.796,0,22,116,16,0,7,2,3
231.806,0,23,116,17,0,7,3,3
231.816,0,21,116,17,0,7,3,3
231.826,0,18,120,17,0,7,3,3
231.836,0,16,120,17,0,7,3,3
231.846,0,14,120,17,0,7,3,3
231.856,0,13,120,17,0,7,3,3
231.866,0,13,120,17,0,7,3,3
231.876,0,14,120,18,0,7,3,3
231.886,0,15,120,18,0,7,3,3
231.896,0,15,124,18,0,8,2,3
231.906,0,15,124,18,0,8,2,3
231.916,0,17,124,19,0,7,3,3
231.926,0,18,136,19,0,7,3,3
231.936,0,18,140,18,0,7,3,3
231.946,0,19,140,18,0,8,3,3
231.956,0,21,148,19,0,8,3,2
231.966,0,21,156,19,0,7,3,3
231.976,0,20,164,19,0,7,2,3
231.986,0,19,164,19,0,7,3,3
231.996,0,19,176,19,0,8,3,3
231.999,0,20,180,18,0,7,3,3
231.999,0,23,188,17,0,8,2,3
232.002,0,26,192,17,0,8,3,3
232.012,0,27,204,16,0,7,3,2
232.022,3,31,212,13,0,7,3,3
232.032,3,35,216,13,0,7,3,2
232.042,4,40,224,8,0,7,3,3
232.052,7,50,236,6,0,7,3,3
232.062,15,55,244,4,0,7,2,3
232.072,19,63,252,3,0,7,2,3
232.082,25,69,252,2,0,7,4,6
232.092,31,79,264,0,0,3,4,9
232.102,37,87,252,0,0,3,5,9
232.112,42,95,252,0,0,5,4,7
232.122,53,101,252,0,0,7,3,7
232.132,63,116,220,0,0,7,5,8
232.142,68,112,196,0,0,9,9,9
232.152,69,107,192,0,0,9,14,12
232.162,68,90,176,0,0,11,20,14
232.172,63,67,144,0,0,15,26,18
232.182,54,43,120,0,0,17,27,22
232.192,42,22,88,0,0,21,31,27
232.202,36,18,76,0,0,19,33,31
232.212,29,13,60,0,0,20,38,34
232.222,27,7,52,0,0,23,43,35
232.232,14,5,44,0,0,22,43,38
232.242,9,5,20,0,0,25,43,39
232.252,3,5,12,0,0,31,45,40
232.262,3,5,16,0,0,34,45,39
232.272,0,3,12,0,0,39,46,38
232.282,0,2,8,0,0,39,50,37
232.292,0,2,4,0,0,41,52,36
232.302,0,2,4,0,0,42,52,34
232.312,0,2,8,0,0,42,54,31
232.322,0,2,8,0,0,41,54,30
232.332,0,2,8,0,0,41,54,29
232.342,0,2,8,0,0,39,54,28
232.352,0,2,4,0,0,35,53,26
232.362,0,2,4,0,0,31,53,23
232.372,0,2,8,0,0,31,54,21
232.382,0,1,8,0,0,29,51,19
232.392,0,1,8,0,0,25,49,18
232.402,0,1,8,0,0,26,48,15
232.412,0,1,8,0,0,27,46,15
232.422,0,1,8,0,0,23,47,14
232.432,0,1,8,0,0,25,46,12
232.442,0,1,12,0,0,24,46,12
232.452,0,1,8,0,0,22,48,12
232.462,0,1,8,0,0,21,49,13
232.472,0,1,8,0,0,22,51,14
232.482,0,1,8,0,0,22,52,14
232.492,0,1,8,0,0,23,56,14
232.502,0,1,8,0,0,23,58,14
232.512,0,1,4,0,0,23,61,15
232.522,0,1,4,0,0,23,69,15
232.532,0,1,4,0,0,24,70,18
232.542,0,1,4,0,0,24,75,18
232.552,0,1,4,0,0,23,77,19
232.562,0,1,8,0,0,23,75,18
232.572,0,2,8,0,0,24,81,18
232.582,0,1,4,0,0,25,85,18
232.592,0,1,4,0,0,26,91,17
232.602,0,1,4,0,0,27,93,15
232.612,0,1,4,0,0,25,96,15
232.622,0,1,8,0,0,26,100,15
232.632,0,1,8,0,0,26,103,15
232.642,0,1,8,0,0,26,108,13
232.652,0,1,8,0,0,25,107,12
232.662,0,1,8,0,0,25,109,12
232.672,0,1,8,0,0,24,112,12
232.682,0,2,8,0,0,24,114,12
232.692,0,1,4,0,0,24,116,11
232.702,0,1,4,0,0,25,120,11
232.712,0,1,8,0,0,25,122,10
232.722,0,1,8,0,0,27,127,9
232.732,0,1,8,0,0,27,130,8
232.742,0,1,4,0,0,28,133,7
232.752,0,1,4,1,0,28,135,6
232.762,1,1,4,5,0,30,137,7
232.772,0,1,8,9,0,31,142,5
232.782,0,2,4,10,0,35,143,4
232.792,0,1,4,11,0,35,149,4
232.802,0,2,8,15,0,38,159,3
232.812,0,2,8,15,0,42,165,3
232.822,0,1,8,15,0,47,172,3
232.832,0,1,4,26,0,49,179,3
232.842,0,1,12,31,0,52,184,2
232.852,0,2,20,39,0,51,186,3
232.862,0,3,24,46,0,51,179,3
232.872,0,5,32,61,0,49,161,4
232.882,0,3,44,71,0,46,138,4
232.892,0,3,60,83,0,34,114,4
232.902,0,5,68,92,0,24,84,4
232.912,0,8,64,102,0,17,54,4
232.922,0,8,76,105,0,13,37,4
232.932,0,8,80,114,0,8,18,4
232.942,0,11,88,115,0,7,11,4
232.952,0,12,84,120,0,8,9,4
232.962,0,10,92,121,0,7,9,4
232.972,0,11,92,121,0,5,8,4
232.982,0,14,92,119,0,7,7,4
232.992,0,14,104,122,0,7,8,4
232.999,0,13,104,121,0,8,7,4
232.999,0,13,104,115,0,9,6,4
232.999,0,13,100,114,0,9,5,4
233.008,0,11,100,110,0,8,5,4
233.018,0,11,100,106,0,7,4,4
233.028,0,10,104,100,0,7,4,4
233.038,0,11,100,93,0,7,4,4
233.048,0,13,104,80,0,6,4,4
233.058,0,15,108,68,0,6,3,4
233.068,0,17,108,60,0,7,3,4
233.078,0,15,112,57,0,7,3,4
233.088,0,17,112,51,0,6,3,4
233.098,0,17,112,43,0,7,3,4
233.108,0,15,116,40,0,7,3,4
233.118,0,14,116,33,0,7,3,4
233.128,0,14,116,30,0,7,3,4
233.138,0,17,120,28,0,7,3,4
233.148,0,17,120,26,0,7,3,4
233.158,0,19,124,25,0,7,3,4
233.168,0,18,124,22,0,7,3,4
233.178,0,15,124,22,0,7,3,4
233.188,0,13,124,23,0,7,3,4
233.198,0,11,124,24,0,7,3,4
233.208,0,10,124,27,0,7,3,4
233.218,0,11,124,27,0,8,3,4
233.228,0,10,136,28,0,7,3,4
233.238,0,11,140,28,0,7,3,4
233.248,0,11,140,28,0,7,3,4
233.258,0,11,144,28,0,7,3,4
233.268,0,10,152,28,0,7,3,4
233.278,0,11,156,28,0,7,3,4
233.288,0,12,160,30,0,7,3,4
233.298,0,12,168,30,0,7,3,4
233.308,0,12,168,28,0,8,3,4
233.318,0,13,180,30,0,7,2,4
233.328,0,14,180,30,0,7,3,4
233.338,0,13,188,30,0,8,3,4
233.348,0,14,192,30,0,8,3,4
233.358,0,14,192,30,0,8,3,4
233.368,0,15,188,28,0,7,3,4
233.378,0,15,192,28,0,7,3,4
233.388,0,15,192,27,0,7,1,4
233.398,0,15,192,28,0,6,3,4
233.408,0,15,192,27,0,7,3,4
233.418,0,15,196,27,0,6,3,4
233.428,0,16,192,26,0,6,3,4
233.438,0,17,192,26,0,7,3,4
233.448,0,18,196,25,0,7,2,4
233.458,0,18,196,23,0,7,2,5
233.468,0,19,196,22,0,7,3,4
233.478,0,20,196,21,0,7,3,4
233.488,0,22,200,21,0,7,3,3
233.498,0,23,204,19,0,7,2,3
233.508,0,24,204,18,0,5,3,5
233.518,0,27,204,17,0,4,3,5
233.528,0,31,220,16,0,5,4,5
233.538,0,34,228,16,0,5,3,5
233.548,3,41,236,10,0,7,3,3
233.558,6,49,252,10,0,8,3,3
233.568,11,59,272,6,0,9,3,3
233.578,16,63,288,3,0,9,5,5
233.588,22,72,296,2,0,9,5,5
233.598,29,79,308,0,0,11,8,6
233.608,40,87,304,0,0,14,12,6
233.618,48,90,292,0,0,12,13,6
233.628,56,82,244,0,0,14,14,7
233.638,55,71,216,0,0,17,15,7
233.648,50,54,188,0,0,16,15,9
233.658,47,44,180,0,0,19,16,11
233.668,41,23,160,0,0,22,22,14
233.678,34,15,112,0,0,24,25,15
233.688,26,9,108,0,0,31,26,18
233.698,26,8,76,0,1,29,27,23
233.708,24,6,56,1,2,34,28,24
233.718,19,5,52,0,4,34,31,25
233.728,13,3,40,1,4,37,31,27
233.738,7,2,24,1,4,42,31,30
233.748,3,3,20,1,3,44,31,29
233.758,0,2,12,1,2,46,35,29
233.768,0,2,8,1,3,47,31,27
233.778,0,2,8,1,4,48,31,25
233.788,0,2,8,1,3,49,31,23
233.798,0,2,4,1,2,51,31,21
233.808,0,3,8,1,3,50,30,19
233.818,0,3,8,1,4,51,29,18
233.828,0,2,4,1,4,53,31,17
233.838,0,2,4,1,4,52,31,17
233.848,0,2,8,1,5,54,31,16
233.858,0,2,4,1,6,57,31,13
233.868,0,2,4,1,5,56,34,13
233.878,0,2,4,1,5,59,34,13
233.888,0,2,4,1,5,60,34,12
233.898,0,2,4,2,5,59,34,11
233.908,0,2,8,2,5,57,36,10
233.918,0,2,12,2,6,58,37,10
233.928,0,2,12,2,5,58,37,10
233.938,0,2,12,2,4,59,39,9
233.948,0,1,12,2,4,60,41,7
233.958,0,2,12,2,4,59,42,8
233.968,0,1,12,2,4,58,43,7
233.978,0,1,8,2,4,59,44,7
233.988,0,1,8,2,5,60,45,7
233.998,0,1,8,2,6,60,46,6
233.999,0,1,8,2,6,60,47,6
233.999,0,2,8,2,6,59,51,6
234.004,0,2,8,2,5,59,54,6
234.014,0,2,12,1,6,56,56,6
234.024,0,2,12,1,6,57,61,7
234.034,0,3,12,1,6,55,68,7
234.044,0,3,8,1,7,54,70,7
234.054,0,2,12,1,6,54,72,7
234.064,0,2,12,1,7,51,76,6
234.074,0,2,12,1,7,52,78,6
234.084,0,3,16,0,7,54,81,6
234.094,0,2,12,0,7,55,84,6
234.104,0,3,12,0,7,51,87,6
234.114,0,2,12,0,9,51,88,6
234.124,0,2,8,0,10,55,90,6
234.134,0,2,12,0,9,51,92,6
