T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
288.636,0,22,104,10,0,20,45,6
288.646,0,22,96,10,0,20,45,7
288.656,0,22,96,10,0,20,46,7
288.666,0,22,100,10,0,20,46,6
288.676,0,22,108,10,0,20,46,7
288.686,0,22,100,10,0,20,46,7
288.696,0,22,100,10,0,20,46,7
288.706,0,22,100,10,0,20,46,6
288.716,0,22,104,10,0,20,46,7
288.726,0,22,100,10,0,20,46,7
288.736,0,22,100,10,0,20,46,6
288.746,0,22,100,10,0,20,46,7
288.756,0,21,96,10,0,20,46,7
288.766,0,21,96,10,0,19,46,7
288.776,0,21,104,10,0,19,46,7
288.786,0,21,100,10,0,19,45,7
288.796,0,21,96,10,0,19,45,7
288.806,0,21,96,10,0,19,45,7
288.816,0,21,100,10,0,19,45,7
288.826,0,21,100,10,0,19,45,7
288.836,0,21,100,10,0,19,44,7
288.846,0,21,92,10,0,19,44,7
288.856,0,21,96,10,0,19,44,7
288.866,0,21,100,10,0,19,44,7
288.876,0,21,100,10,0,19,43,7
288.886,0,22,100,10,0,19,43,7
288.896,0,21,96,10,0,19,43,6
288.906,0,21,100,10,0,19,42,7
288.916,0,21,100,10,0,19,42,7
288.926,0,21,100,10,0,19,41,7
288.936,0,21,96,10,0,18,41,7
288.946,0,21,100,10,0,19,40,7
288.956,0,21,100,10,0,19,41,7
288.966,0,21,100,10,0,19,40,7
288.976,0,21,100,10,0,19,41,7
288.986,0,21,96,10,0,18,40,7
288.996,0,20,96,10,0,18,39,7
288.999,0,20,100,10,0,18,39,7
288.999,0,20,108,10,0,18,39,7
289.002,0,20,100,10,0,18,39,7
289.012,0,20,96,10,0,18,39,7
289.022,0,20,100,10,0,18,39,7
289.032,0,20,100,10,0,18,39,7
289.042,0,20,96,10,0,18,39,7
289.052,0,20,100,10,0,18,38,7
289.062,0,20,100,10,0,18,38,7
289.072,0,19,96,10,0,18,38,7
289.082,0,20,100,10,0,18,38,7
289.092,0,20,100,10,0,18,38,7
289.102,0,20,100,10,0,18,38,7
289.112,0,20,100,10,0,18,37,7
289.122,0,19,96,10,0,18,37,7
289.132,0,19,100,10,0,18,37,7
289.142,0,19,100,10,0,18,38,7
289.152,0,20,100,10,0,18,38,7
289.162,0,19,96,10,0,17,38,7
289.172,0,19,100,10,0,18,37,7
289.182,0,19,96,10,0,17,38,7
289.192,0,19,96,10,0,17,37,7
289.202,0,19,92,10,0,17,37,7
289.212,0,19,100,10,0,17,36,7
289.222,0,19,96,10,0,17,35,8
289.232,0,19,100,10,0,16,35,8
289.242,0,19,96,10,0,16,35,8
289.252,0,19,96,10,0,15,35,8
289.262,0,19,100,10,0,15,35,7
289.272,0,19,96,10,0,15,35,7
289.282,0,19,96,10,0,15,34,8
289.292,0,19,96,10,0,15,34,8
289.302,0,19,96,10,0,15,35,7
289.312,0,19,96,10,0,15,34,8
289.322,0,19,96,10,0,15,34,8
289.332,0,18,96,10,0,15,35,8
289.342,0,19,96,11,0,15,34,8
289.352,0,19,96,10,0,15,34,8
289.362,0,19,96,10,0,15,34,8
289.372,0,19,100,10,0,15,34,8
289.382,0,18,96,11,0,15,34,8
289.392,0,19,96,11,0,15,34,8
289.402,0,19,96,11,0,15,34,8
289.412,0,19,96,12,0,15,33,8
289.422,0,19,100,11,0,15,33,8
289.432,0,19,96,11,0,15,33,8
289.442,0,19,96,11,0,15,34,8
289.452,0,19,96,11,0,15,31,8
289.462,0,19,92,11,0,15,34,8
289.472,0,19,96,12,0,15,33,8
289.482,0,19,96,13,0,15,34,8
289.492,0,19,92,12,0,15,31,8
289.502,0,19,92,13,0,15,31,8
289.512,0,19,100,13,0,15,31,8
289.522,0,18,96,13,0,15,31,8
289.532,0,19,92,13,0,15,33,8
289.542,0,19,96,13,0,15,31,8
289.552,0,19,92,13,0,15,31,8
289.562,0,19,92,13,0,15,31,8
289.572,0,19,92,13,0,15,31,8
289.582,0,19,96,13,0,15,31,8
289.592,0,19,100,13,0,15,31,8
289.602,0,19,96,13,0,15,31,8
289.612,0,19,92,13,0,15,31,8
289.622,0,19,92,13,0,15,31,8
289.632,0,19,96,13,0,15,31,8
289.642,0,19,96,13,0,15,31,8
289.652,0,19,96,13,0,15,31,8
289.662,0,19,96,13,0,15,31,8
289.672,0,19,92,13,0,15,31,8
289.682,0,19,96,13,0,15,31,8
289.692,0,19,96,13,0,15,31,8
289.702,0,19,96,13,0,15,31,8
289.712,0,19,96,13,0,15,31,8
289.722,0,19,96,13,0,15,31,8
289.732,0,19,92,13,0,15,31,8
289.742,0,19,96,12,0,15,31,8
289.752,0,19,96,13,0,15,31,8
289.762,0,19,96,13,0,15,31,8
289.772,0,19,96,13,0,15,31,8
