T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
442.238,0,19,136,17,0,10,3,3
442.248,0,18,136,17,0,9,3,3
442.258,0,17,140,17,0,10,3,3
442.268,0,16,140,17,0,10,3,3
442.278,0,15,140,17,0,9,4,3
442.288,0,18,140,17,0,10,4,3
442.298,0,17,140,17,0,9,4,3
442.308,0,17,144,18,0,9,4,3
442.318,0,17,148,19,0,9,4,3
442.328,0,16,148,20,0,9,4,3
442.338,0,16,148,22,0,9,4,3
442.348,0,15,148,23,0,9,4,3
442.358,0,15,148,25,0,9,4,3
442.368,0,13,144,27,0,8,4,3
442.378,0,12,144,28,0,9,3,3
442.388,0,10,144,31,0,7,3,3
442.398,0,11,140,41,0,8,4,3
442.408,0,13,136,46,0,8,4,3
442.418,0,13,124,49,0,7,2,3
442.428,0,13,124,51,0,8,3,3
442.438,0,13,124,55,0,9,2,3
442.448,0,11,124,57,0,9,3,3
442.458,0,11,124,57,0,8,2,3
442.468,0,10,120,57,0,10,2,3
442.478,0,10,120,60,0,10,3,3
442.488,0,9,120,57,0,9,3,3
442.498,0,9,120,57,0,9,3,3
442.508,0,9,120,56,0,9,3,3
442.518,0,10,124,55,0,8,3,3
442.528,0,11,124,56,0,9,2,3
442.538,0,11,124,53,0,9,2,3
442.548,0,17,140,50,0,8,3,3
442.558,0,19,140,45,0,9,2,3
442.568,2,22,148,40,0,8,4,4
442.578,3,29,156,24,0,7,3,8
442.588,3,34,172,19,0,5,4,7
442.598,5,40,180,12,0,7,4,6
442.608,7,57,192,11,0,9,5,6
442.618,15,63,204,7,0,10,9,6
442.628,22,71,216,3,0,11,11,6
442.638,26,83,224,3,0,11,15,7
442.648,31,90,232,1,0,12,19,10
442.658,31,78,228,0,0,15,22,12
442.668,33,75,212,0,0,15,27,14
442.678,35,63,168,0,0,18,31,15
442.688,34,46,124,0,0,23,34,21
442.698,31,22,100,0,0,25,31,24
442.708,27,15,48,0,0,29,36,31
442.718,15,7,48,0,0,31,38,37
442.728,10,4,36,0,0,31,39,43
442.738,9,5,20,0,0,34,40,47
442.748,4,4,12,0,0,35,48,49
442.758,3,3,4,0,0,38,49,51
442.768,0,3,4,0,0,31,45,51
442.778,0,3,4,0,0,36,52,51
442.788,0,3,4,0,0,31,54,49
442.798,0,3,4,0,0,35,54,48
442.808,0,3,4,0,0,36,54,46
442.818,0,3,4,0,0,38,56,45
442.828,0,3,4,0,0,37,55,43
442.838,0,3,0,0,0,36,55,41
442.848,0,3,4,0,0,34,54,39
442.858,0,3,4,0,0,31,54,37
442.868,0,3,8,0,0,31,54,35
442.878,0,4,8,0,0,31,53,31
442.888,0,3,8,0,0,30,53,31
442.898,0,4,8,0,0,29,52,28
442.908,0,3,4,0,0,27,51,23
442.918,0,3,4,0,0,28,53,22
442.928,0,3,4,0,0,27,51,21
442.938,0,3,8,0,0,25,47,20
442.948,0,3,4,0,0,26,47,19
442.958,0,3,0,0,0,24,47,20
442.968,0,3,0,1,0,23,46,20
442.978,0,3,0,0,0,19,48,20
442.988,0,3,0,0,0,19,47,20
442.998,0,3,0,0,0,20,49,20
442.999,0,3,0,0,0,21,51,19
442.999,0,3,0,0,0,20,51,20
443.004,0,3,0,0,0,19,53,21
443.014,0,3,0,0,0,18,54,21
443.024,0,3,0,0,0,18,55,22
443.034,0,3,0,0,0,18,57,23
443.044,0,2,0,0,0,18,61,22
443.054,0,3,0,0,0,18,63,22
443.064,0,3,0,0,0,19,68,22
443.074,0,3,0,0,0,19,71,21
443.084,0,3,0,0,0,20,76,21
443.094,0,3,0,0,0,21,73,20
443.104,0,2,0,0,0,21,77,21
443.114,0,2,0,0,0,23,80,23
443.124,0,2,0,0,0,22,83,23
443.134,0,2,0,0,0,22,87,24
443.144,0,2,0,0,0,23,88,23
443.154,0,3,0,0,0,23,92,22
443.164,0,3,0,0,0,23,92,22
443.174,0,3,0,0,0,24,95,21
443.184,0,2,0,0,0,24,99,21
443.194,0,3,0,0,0,24,99,20
443.204,0,2,0,0,0,25,102,20
443.214,0,3,0,0,0,26,103,19
443.224,0,2,0,0,0,26,107,18
443.234,0,2,0,0,0,27,108,18
443.244,0,2,0,0,0,28,108,18
443.254,0,2,0,0,0,31,109,15
443.264,0,2,0,0,0,31,114,14
443.274,0,2,4,3,0,35,115,14
443.284,0,1,4,6,0,36,119,14
443.294,0,3,0,13,0,37,124,12
443.304,0,2,0,6,0,39,127,11
443.314,0,3,0,5,0,40,135,8
443.324,0,2,0,4,0,43,143,6
443.334,0,2,0,4,0,48,149,5
443.344,0,4,4,4,0,53,154,4
443.354,0,6,12,6,0,61,157,3
443.364,0,4,12,8,0,68,165,3
443.374,0,6,20,12,0,71,167,3
443.384,0,6,20,12,0,75,172,3
443.394,0,10,28,13,0,79,178,2
443.404,0,12,40,17,1,83,171,2
443.414,0,12,48,20,1,81,161,2
443.424,0,18,48,20,1,73,154,2
443.434,0,20,56,25,1,73,122,2
443.444,0,23,64,32,1,63,107,2
443.454,0,25,64,35,1,47,79,2
443.464,2,24,80,44,0,35,57,2
443.474,3,31,88,50,1,19,37,2
443.484,4,35,100,53,0,15,24,2
443.494,3,29,104,54,0,15,13,2
443.504,4,34,104,57,0,12,10,2
443.514,6,34,108,60,0,13,10,2
443.524,6,40,108,57,0,12,8,2
443.534,6,42,112,57,0,9,7,3
443.544,6,39,112,57,0,6,7,3
443.554,7,41,112,57,0,8,6,2
443.564,7,42,112,57,0,8,6,2
443.574,5,43,108,57,0,8,4,2
443.584,6,43,108,57,0,9,3,3
443.594,6,43,100,57,0,9,3,2
443.604,6,42,100,53,0,9,3,3
443.614,5,40,96,49,0,8,3,2
443.624,5,39,92,46,0,8,3,2
443.634,5,36,92,40,0,8,3,2
443.644,5,31,88,32,0,8,3,3
443.654,6,35,84,25,0,7,3,3
443.664,5,34,84,25,0,8,2,3
443.674,3,31,88,23,0,7,2,3
443.684,3,31,84,20,0,7,3,3
443.694,3,28,88,19,0,8,3,3
443.704,3,27,88,19,0,8,3,3
443.714,3,28,92,20,0,8,3,3
443.724,3,28,96,19,0,8,3,3
443.734,3,26,100,19,0,7,3,3
443.744,3,25,104,19,0,7,3,3
443.754,3,25,108,19,0,7,3,3
443.764,3,25,112,19,0,7,3,3
443.774,3,25,124,19,0,7,3,3
443.784,3,25,124,19,0,7,3,3
443.794,3,25,124,19,0,7,3,3
443.804,3,25,136,19,0,7,3,3
443.814,3,25,140,19,0,7,3,3
443.824,3,26,140,19,0,7,3,3
443.834,3,26,140,19,0,7,3,3
443.844,3,26,144,20,0,7,3,3
443.854,4,27,148,20,0,7,3,3
443.864,4,27,152,19,0,7,3,3
443.874,4,27,156,19,0,7,3,3
443.884,3,29,164,18,0,7,3,3
443.894,3,29,164,18,0,7,3,3
443.904,3,30,168,17,0,7,3,3
443.914,3,31,172,17,0,7,3,3
443.924,3,30,176,17,0,6,3,3
443.934,3,31,176,17,0,6,2,3
443.944,3,30,180,18,0,7,3,3
443.954,3,31,184,19,0,7,2,3
443.964,4,30,184,18,0,7,3,3
443.974,3,31,188,19,0,8,3,3
443.984,3,31,192,18,0,7,3,3
443.994,3,31,200,18,0,8,3,3
443.999,3,34,204,13,0,8,3,3
443.999,6,35,212,13,0,8,2,3
444.000,6,37,216,12,0,8,3,3
444.010,7,38,220,13,0,8,3,3
444.020,7,42,228,10,0,8,2,3
444.030,9,49,236,10,0,8,2,4
444.040,12,53,248,10,0,6,3,5
444.050,16,57,268,9,0,5,4,7
444.060,19,66,268,7,0,7,4,8
444.070,22,71,272,4,0,7,4,7
444.080,29,77,276,3,0,7,5,6
444.090,37,88,276,3,0,8,4,6
444.100,37,93,284,0,0,9,5,7
444.110,41,99,276,0,0,10,11,8
444.120,43,101,296,0,0,12,12,9
444.130,49,97,268,0,0,11,18,12
444.140,53,80,212,0,0,13,20,15
444.150,52,67,188,0,0,15,22,17
444.160,48,47,148,0,0,11,26,20
444.170,39,31,116,0,0,16,31,24
444.180,34,18,88,0,0,18,31,30
444.190,24,9,76,0,0,21,35,31
444.200,23,9,56,0,0,26,39,34
444.210,18,6,44,0,0,29,39,34
444.220,11,4,32,0,0,30,42,35
444.230,9,2,12,0,0,37,45,35
444.240,3,3,12,1,0,37,46,35
444.250,0,4,12,0,0,37,46,36
444.260,0,3,8,0,0,38,44,36
444.270,0,3,8,0,0,39,44,35
444.280,0,3,4,0,0,38,44,35
444.290,0,3,8,0,0,37,44,35
444.300,0,3,4,1,0,36,42,35
444.310,0,3,0,1,0,35,42,34
444.320,0,3,0,0,0,31,42,31
444.330,0,3,0,1,0,31,40,31
444.340,0,3,0,1,0,31,40,31
444.350,0,3,0,1,0,30,39,30
444.360,0,3,4,1,0,28,39,28
444.370,0,3,4,1,0,27,39,26
444.380,0,3,4,1,0,27,38,25
444.390,0,3,4,1,0,24,39,23
444.400,0,2,4,1,0,24,39,22
444.410,0,2,0,1,0,24,41,20
444.420,0,1,4,1,0,23,40,19
444.430,0,2,4,1,0,23,42,19
444.440,0,2,4,1,0,22,43,19
444.450,0,3,4,1,0,23,46,19
444.460,0,2,4,1,0,23,45,18
444.470,0,2,4,0,0,24,47,18
444.480,0,2,4,0,0,24,48,19
444.490,0,2,4,0,0,24,49,19
444.500,0,1,0,0,0,24,50,19
444.510,0,2,0,0,0,24,51,19
444.520,0,2,4,0,0,24,51,20
444.530,0,2,4,0,0,24,53,22
444.540,0,2,4,0,0,24,54,22
444.550,0,1,0,0,0,24,54,23
444.560,0,2,4,0,0,24,55,24
444.570,0,2,4,0,0,24,56,24
444.580,0,2,0,0,0,24,59,24
444.590,0,2,0,0,0,23,61,27
444.600,0,2,4,1,0,24,63,28
444.610,0,2,0,0,0,24,63,29
444.620,0,2,4,0,0,23,66,30
444.630,0,2,4,0,0,23,67,31
444.640,0,2,4,1,0,23,67,31
444.650,0,2,4,1,0,23,66,31
444.660,0,2,4,1,0,23,67,31
444.670,0,1,4,1,0,23,67,31
444.680,0,2,4,1,0,24,67,31
444.690,0,2,4,1,0,23,67,30
444.700,0,1,4,1,0,24,68,28
444.710,0,1,4,1,0,24,71,28
444.720,0,2,4,0,0,25,74,27
444.730,0,2,4,0,0,26,75,26
444.740,0,2,4,0,0,27,77,25
444.750,0,1,4,1,0,28,79,25
444.760,0,2,4,0,0,30,84,22
444.770,1,1,4,5,0,31,90,16
444.780,0,1,0,11,0,35,94,13
444.790,0,1,0,13,0,38,102,10
444.800,0,1,0,14,0,43,107,8
444.810,0,1,4,13,0,46,119,6
444.820,0,1,0,10,0,49,124,4
444.830,0,1,0,6,0,54,131,4
444.840,0,1,0,8,1,66,147,3
444.850,0,1,4,11,1,67,153,3
444.860,0,2,12,14,2,70,159,3
444.870,0,3,20,17,3,71,164,2
444.880,2,6,20,17,3,73,172,2
444.890,5,9,28,17,4,67,173,2
444.900,3,13,40,19,4,71,159,2
444.910,6,10,44,23,6,63,146,2
444.920,6,11,44,27,4,61,133,2
444.930,5,15,52,31,4,43,108,2
444.940,8,20,60,35,3,31,78,2
444.950,5,23,72,46,2,25,50,2
444.960,11,28,76,45,2,15,36,2
444.970,10,27,84,47,1,12,18,2
444.980,12,23,88,54,0,10,12,2
444.990,12,31,104,56,0,8,5,2
444.999,14,36,100,57,0,7,9,3
444.999,19,40,100,56,0,8,8,2
444.999,22,46,92,52,0,7,9,3
445.006,24,45,92,50,0,9,8,3
445.016,25,45,100,45,0,10,5,3
445.026,24,43,100,43,0,11,6,3
445.036,25,43,96,42,0,12,6,3
445.046,22,44,100,38,0,11,5,3
445.056,23,43,104,30,0,9,4,3
445.066,20,43,104,26,0,7,4,3
445.076,17,42,104,22,0,8,3,3
445.086,15,42,108,19,0,8,4,3
445.096,14,40,108,19,0,8,3,3
445.106,14,37,108,17,0,8,3,3
445.116,13,35,108,17,0,8,2,3
445.126,13,39,112,17,0,8,2,3
445.136,11,39,112,18,0,8,3,3
445.146,8,36,112,17,0,8,3,3
445.156,9,35,112,17,0,8,4,3
445.166,9,34,112,17,0,8,3,3
445.176,9,31,112,17,0,8,3,3
445.186,9,30,112,17,0,7,3,3
445.196,8,27,112,17,0,8,3,3
445.206,8,26,116,17,0,7,3,3
445.216,8,26,112,17,0,7,3,3
445.226,7,26,116,17,0,8,3,3
445.236,8,26,116,17,0,8,3,3
445.246,8,27,120,17,0,8,3,3
445.256,8,27,124,17,0,8,3,3
445.266,8,27,124,17,0,8,3,3
445.276,8,27,124,17,0,8,4,3
445.286,9,27,124,17,0,8,4,3
445.296,10,27,124,18,0,7,4,3
445.306,9,27,136,18,0,8,4,3
445.316,9,28,140,18,0,8,3,3
445.326,9,28,140,18,0,7,3,3
445.336,10,28,144,19,0,7,4,3
445.346,10,28,148,19,0,8,3,3
445.356,10,28,148,19,0,6,3,3
445.366,9,29,152,19,0,7,3,3
445.376,10,29,156,18,0,7,3,3
445.386,12,29,160,18,0,7,3,3
445.396,11,30,164,18,0,8,4,3
445.406,9,30,164,18,0,7,4,3
445.416,9,30,168,18,0,6,3,3
445.426,9,31,168,18,0,7,4,3
445.436,10,30,168,17,0,7,3,3
445.446,10,30,172,17,0,7,3,3
445.456,11,31,172,18,0,7,3,3
445.466,11,31,172,18,0,10,3,3
445.476,11,31,180,18,0,10,3,3
445.486,11,37,184,16,0,10,3,3
445.496,12,40,184,15,0,9,3,3
445.506,13,44,192,14,0,9,2,3
445.516,15,47,196,11,0,9,2,2
445.526,16,51,200,10,0,6,3,3
445.536,19,53,208,10,0,7,3,5
445.546,21,55,216,10,0,7,3,6
445.556,26,55,224,8,0,5,3,6
445.566,28,62,236,5,0,4,3,6
445.576,31,69,252,5,0,5,3,5
445.586,39,77,252,3,0,5,3,5
445.596,47,83,268,0,0,6,4,6
445.606,53,92,276,0,0,6,5,6
445.616,63,97,276,0,0,6,8,7
445.626,71,97,276,0,0,6,12,9
445.636,75,91,272,0,0,6,10,12
445.646,74,82,236,0,0,7,15,13
445.656,70,60,208,0,0,7,19,17
445.666,62,42,164,0,0,9,26,19
445.676,50,28,140,0,0,10,27,24
445.686,39,16,92,0,0,13,31,30
445.696,30,10,76,0,0,13,36,35
445.706,24,5,72,0,0,14,39,44
445.716,20,5,60,0,0,13,42,48
445.726,10,3,36,1,0,15,45,53
445.736,9,1,24,0,0,19,48,57
445.746,3,5,16,1,0,18,51,61
445.756,1,5,8,1,0,19,51,61
445.766,0,3,8,1,0,16,50,60
445.776,0,3,12,0,0,17,51,59
445.786,0,3,12,0,0,17,51,57
445.796,0,3,4,0,0,17,51,55
445.806,0,3,4,0,0,17,52,53
445.816,0,3,4,1,0,17,52,52
