T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
524.543,0,5,36,1,0,6,8,1
524.553,0,5,32,1,0,7,9,1
524.563,0,5,32,1,0,6,9,1
524.573,0,5,32,1,0,7,9,1
524.583,0,5,32,0,0,7,9,1
524.593,0,5,32,1,0,7,9,1
524.603,0,5,32,0,0,7,9,1
524.613,0,5,36,1,0,6,8,1
524.623,0,5,36,1,0,6,9,1
524.633,0,5,32,0,0,7,9,1
524.643,0,5,32,0,0,6,8,1
524.653,0,5,32,1,0,6,8,1
524.663,0,5,32,0,0,7,8,1
524.673,0,5,32,0,0,6,8,1
524.683,0,5,32,1,0,6,8,1
524.693,0,5,36,1,0,7,9,1
524.703,0,5,32,1,0,7,9,1
524.713,0,5,32,1,0,6,9,1
524.723,0,5,32,1,0,6,9,1
524.733,0,5,32,0,0,7,9,1
524.743,0,5,32,1,0,7,9,1
524.753,0,5,36,1,0,7,9,1
524.763,0,5,36,1,0,7,9,1
524.773,0,5,36,1,0,7,9,2
524.783,0,5,36,1,0,7,9,1
524.793,0,5,36,1,0,6,9,1
524.803,0,5,32,1,0,7,8,1
524.813,0,5,32,1,0,7,9,1
524.823,0,5,36,1,0,6,8,1
524.833,0,5,32,0,0,7,9,1
524.843,0,5,32,1,0,6,9,1
524.853,0,5,36,1,0,7,9,1
524.863,0,5,36,0,0,6,9,1
524.873,0,5,32,1,0,6,9,1
524.883,0,5,36,1,0,6,9,1
524.893,0,5,36,1,0,6,9,1
524.903,0,5,36,0,0,7,9,1
524.913,0,5,32,1,0,7,8,1
524.923,0,5,32,1,0,7,9,1
524.933,0,5,36,1,0,7,9,1
524.943,0,5,32,0,0,7,9,1
524.953,0,5,32,0,0,7,9,1
524.963,0,5,36,1,0,7,9,1
524.973,0,5,36,1,0,7,9,2
524.983,0,5,32,0,0,7,8,1
524.993,0,5,36,0,0,7,9,1
524.999,0,5,36,0,0,7,9,1
524.999,0,5,32,1,0,7,9,1
524.999,0,5,36,0,0,7,9,1
525.009,0,5,36,0,0,7,9,1
525.019,0,5,36,0,0,6,9,1
525.029,0,5,32,0,0,7,9,1
525.039,0,5,36,0,0,7,9,1
525.049,0,5,36,0,0,6,9,1
525.059,0,5,36,1,0,6,9,1
525.069,0,5,32,0,0,7,9,1
525.079,0,5,36,0,0,7,9,1
525.089,0,5,36,0,0,7,8,1
525.099,0,5,32,0,0,6,9,1
525.109,0,5,32,0,0,7,9,1
525.119,0,5,36,1,0,7,8,1
525.129,0,5,32,0,0,7,9,1
525.139,0,5,28,0,0,7,9,1
525.149,0,5,36,0,0,7,9,1
525.159,0,5,36,1,0,7,9,1
525.169,0,5,32,0,0,6,9,1
525.179,0,5,32,0,0,6,9,1
525.189,0,5,32,0,0,7,9,1
525.199,0,5,32,0,0,7,9,1
525.209,0,5,36,1,0,7,8,1
525.219,0,5,32,0,0,7,9,1
525.229,0,5,32,0,0,7,9,1
525.239,0,5,36,1,0,7,9,1
525.249,0,5,28,0,0,6,8,1
525.259,0,5,32,0,0,7,9,1
525.269,0,5,32,0,0,7,9,1
525.279,0,5,36,1,0,6,9,1
525.289,0,5,32,1,0,7,8,1
525.299,0,5,36,0,0,6,9,1
525.309,0,5,36,1,0,6,8,1
525.319,0,5,32,0,0,6,9,1
525.329,0,5,36,0,0,6,9,1
525.339,0,5,32,0,0,6,8,1
525.349,0,5,28,1,0,7,9,1
525.359,0,5,32,1,0,7,9,1
525.369,0,5,32,0,0,7,9,1
525.379,0,5,32,0,0,6,9,1
525.389,0,5,32,0,0,6,9,1
525.399,0,5,36,1,0,6,9,1
525.409,0,5,32,0,0,6,9,1
525.419,0,5,32,1,0,7,9,1
525.429,0,5,32,1,0,7,9,1
525.439,0,5,32,0,0,6,9,1
525.449,0,5,36,1,0,6,9,1
525.459,0,5,32,0,0,6,9,1
525.469,0,5,36,1,0,6,9,1
525.479,0,5,32,0,0,7,9,1
525.489,0,5,32,0,0,6,9,1
525.499,0,5,32,1,0,6,9,1
525.509,0,5,36,0,0,6,9,1
525.519,0,5,32,1,0,7,9,1
525.529,0,5,32,0,0,7,9,1
525.539,0,5,32,1,0,7,9,1
525.549,0,5,36,0,0,7,9,1
525.559,0,5,36,1,0,6,9,1
525.569,0,5,36,1,0,6,9,1
525.579,0,5,36,0,0,6,9,1
525.589,0,5,36,1,0,7,9,1
525.599,0,5,32,0,0,7,9,1
525.609,0,5,32,1,0,7,9,1
525.619,0,5,36,0,0,6,9,1
525.629,0,5,36,1,0,6,9,1
525.639,0,5,36,0,0,7,9,1
525.649,0,5,36,1,0,7,9,1
525.659,0,5,32,0,0,6,9,1
525.669,0,5,32,0,0,6,9,1
525.679,0,5,36,0,0,6,9,1
525.689,0,5,36,1,0,6,9,1
525.699,0,5,36,0,0,6,9,1
525.709,0,5,32,0,0,6,9,1
525.719,0,5,32,0,0,6,9,1
525.729,0,5,36,0,0,6,9,1
525.739,0,5,36,0,0,6,9,1
525.749,0,5,36,1,0,6,9,1
525.759,0,5,32,0,0,7,9,1
