T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
59.835,0,2,12,0,0,21,47,46
59.845,0,3,12,0,0,20,46,43
59.855,0,3,12,0,10,23,48,59
59.865,0,3,16,0,1,9,28,48
59.875,0,4,16,0,0,7,23,44
59.885,0,3,12,0,1,21,49,57
59.895,0,3,12,0,0,22,49,43
59.905,0,4,16,0,0,8,25,27
59.915,0,3,12,0,0,19,43,53
59.925,0,3,12,0,1,22,46,36
59.935,0,3,12,0,3,9,31,43
59.945,0,3,4,0,0,23,53,51
59.955,0,4,8,0,0,7,44,30
59.965,0,4,4,0,0,12,24,22
59.975,0,4,4,0,0,10,27,19
59.985,0,5,4,0,0,9,31,37
59.995,0,4,4,0,0,24,55,47
59.999,0,4,4,0,0,14,42,42
59.999,0,4,4,0,2,26,58,41
60.001,0,5,4,0,0,19,44,22
60.011,0,4,4,0,0,22,48,25
60.021,0,4,4,0,7,25,58,39
60.031,0,6,4,0,2,25,43,37
60.041,0,6,4,0,0,9,31,21
60.051,0,3,4,0,6,20,51,40
60.061,0,3,8,0,5,29,62,39
60.071,0,5,8,0,0,22,47,18
60.081,0,2,8,0,0,15,40,23
60.091,0,3,8,0,4,31,63,40
60.101,0,6,8,0,0,23,73,31
60.111,0,7,8,0,1,31,74,34
60.121,0,2,8,0,0,28,55,19
60.131,0,3,8,0,3,31,73,22
60.141,0,10,8,0,0,25,61,22
60.151,0,6,4,0,0,24,57,13
60.161,0,4,8,0,0,35,68,25
60.171,0,3,8,0,0,42,76,11
60.181,0,5,4,0,0,37,72,2
60.191,0,2,8,0,0,42,76,2
60.201,0,5,8,0,1,51,90,15
60.211,0,9,8,0,0,50,80,4
60.221,0,4,8,0,0,58,96,4
60.231,0,5,8,0,0,72,99,0
60.241,0,8,8,0,0,83,102,0
60.251,0,4,8,0,0,91,96,0
60.261,0,4,8,0,0,106,97,3
60.271,0,5,12,0,13,113,107,6
60.281,0,6,12,0,0,120,108,0
60.291,0,3,12,0,0,135,120,0
60.301,0,3,12,4,0,145,114,0
60.311,0,5,12,19,0,156,102,0
60.321,0,3,8,0,0,167,97,0
60.331,0,1,8,0,0,183,91,0
60.341,0,2,8,33,5,198,87,0
60.351,0,3,12,6,0,205,59,0
60.361,0,1,8,34,25,209,58,0
60.371,0,1,8,6,67,206,45,0
60.381,0,2,12,10,7,197,24,0
60.391,0,2,12,13,6,178,22,0
60.401,0,1,8,46,67,156,19,0
60.411,0,1,12,73,44,135,22,0
60.421,0,2,12,68,31,99,7,0
60.431,0,1,12,57,55,73,6,0
60.441,0,1,24,87,63,60,11,0
60.451,0,3,32,76,70,34,9,0
60.461,0,1,32,51,68,31,12,0
60.471,0,0,44,71,63,24,8,0
60.481,0,1,56,104,46,15,6,0
60.491,0,1,72,100,19,15,6,0
60.501,0,1,56,80,17,15,2,0
60.511,0,5,76,119,10,9,0,0
60.521,0,3,84,107,0,7,0,0
60.531,0,1,76,113,0,5,0,0
60.541,0,0,88,98,0,2,0,0
60.551,0,1,104,119,0,2,0,0
60.561,0,1,112,104,0,2,0,0
60.571,0,1,100,82,0,1,0,0
60.581,0,0,116,96,0,2,0,0
60.591,0,1,120,114,0,2,0,0
60.601,0,1,108,94,0,3,0,0
60.611,0,1,108,80,0,3,0,0
60.621,0,0,124,98,0,3,0,0
60.631,0,8,124,84,0,3,0,0
60.641,0,7,124,86,0,4,0,0
60.651,0,0,112,48,0,3,0,0
60.661,0,2,112,40,0,3,0,0
60.671,0,1,124,79,0,2,0,0
60.681,0,2,120,44,0,3,0,0
60.691,0,0,124,79,0,2,0,0
60.701,0,5,144,70,0,2,0,0
60.711,0,7,148,28,0,2,0,0
60.721,0,2,144,38,0,2,0,0
