-0.002687202,-0.005291079,-0.007922804,0.103806986,0.151347713,-0.14200307,-0.062784194,-0.065108984,-0.067759318,-0.11249241,-0.122028076,0.217386692,-0.002687202,-0.005291079,-0.007922804,-0.526728511,-0.025120008,0.180588562,-0.128386728,0.146383228,-0.150391618,-0.243324509,0.338360402,0.198983184,-0.350438322,0.052631579,-0.096373885,0.350438322,0.275009549,0.096373885,0.168345125,-0.096373885,-0.114707867,0.3082574,-0.157242726,0.140028008,2.871052632,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.141960543,0.128685206,0.193305286,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.038017005,-0.068503361,0.187723546,-0.062784194,-0.065108984,-0.067759318,1,0.096373885,1,0.096373885,1,0.096373885,1,0.312640946,-0.052631579,0.312640946,-0.052631579,-0.168345125,2.686842105,standing
-0.002687202,-0.005291079,-0.007922804,0.140663388,-0.048418096,0.034972331,-0.002687202,-0.005291079,-0.007922804,-0.055796581,-0.008826125,-0.008676163,-0.002687202,-0.005291079,-0.007922804,-0.326948308,-0.34789644,-0.245867226,-0.002687202,-0.005291079,-0.007922804,0.029322157,-0.206669329,-0.145935575,0.187317162,1,-0.052631579,0.187317162,-0.280975743,-0.052631579,-0.187317162,1,0.114707867,-0.187317162,-0.102062073,0.114707867,0.923684211,standing
-0.002687202,-0.005291079,-0.007922804,-0.055796581,-0.008826125,-0.008676163,-0.062784194,-0.065108984,-0.067759318,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,-0.128386728,0.146383228,-0.150391618,0.052631579,-0.052631579,1,0.052631579,0.052631579,-0.052631579,1,0.052631579,0.096373885,0.052631579,0.096373885,-0.096373885,1.234210526,standing
-0.002687202,-0.005291079,-0.007922804,0.739940387,-1.94E-16,-0.260059613,0.20370045,0.163527317,0.245367116,0.449581398,0.316319723,-0.191995663,-0.002687202,-0.005291079,-0.007922804,0.139876705,0.19934566,-0.013860954,-0.147605159,-0.152042964,-0.108001199,-0.002687202,-0.005291079,-0.007922804,0.096373885,0.150187852,-0.224872398,0.336122782,-0.37254902,-0.580575715,-0.168345125,0.076471911,1,-0.104828484,-0.168345125,0.076471911,4.692105263,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.242608226,-0.182433216,-0.014732016,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.258253874,-0.279512617,-0.058975245,0.263463694,0.044552597,-0.143752801,1,1,0.096373885,1,0.096373885,0.096373885,1,-0.312640946,-0.150187852,-0.312640946,-0.150187852,0.480384461,0.844736842,standing
-0.002687202,-0.005291079,-0.007922804,-0.279466626,-0.098992706,-0.240505587,-0.062784194,-0.065108984,-0.067759318,0,0,0,-0.002687202,-0.005291079,-0.007922804,-0.049561848,0.488145339,0.037394674,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,0.114707867,-0.052631579,0,0.114707867,0,0,0.688247202,1,0.052631579,0.688247202,0.076471911,0.052631579,1.368421053,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.516198176,-0.401983541,0.343265846,-0.062784194,-0.065108984,-0.067759318,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,-0.002687202,-0.005291079,-0.007922804,-0.108106315,0.13892748,-0.063330195,1,0.187317162,-0.052631579,0.187317162,-0.052631579,-0.280975743,-0.052631579,1,-0.458831468,-0.052631579,0.114707867,-0.458831468,4.510526316,standing
-0.002687202,-0.005291079,-0.007922804,0.150967303,-0.000738434,-0.1527663,0.008681027,-0.137417105,-0.163600012,0.051991134,-0.021426449,0.057697268,-0.002687202,-0.005291079,-0.007922804,-0.076451897,-0.083460338,0.408696618,0.42500082,0.051688822,-0.225442398,0.099877451,-0.286458333,0.129289216,-0.207514339,-0.312640946,0.303802497,0.453033338,-0.254083903,-0.214537729,0.076471911,-0.148365559,-0.114707867,0.215570159,0.166666667,0.247271653,7,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.133647558,-0.092989986,-0.091980891,0,-0.5,0,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,-0.002687202,-0.005291079,-0.007922804,-0.062784194,-0.065108984,-0.067759318,1,0.076471911,0.512989176,0.076471911,0.512989176,0,0.052631579,1,-0.052631579,0.052631579,0.052631579,-0.052631579,2.026315789,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,-0.37495517,-0.123586036,-0.341435617,0.531864478,0.28321813,-0.086819984,-0.002687202,-0.005291079,-0.007922804,0.33625731,0.479532164,0.002923977,0.519178247,-0.046573556,0.317581441,-0.002687202,-0.005291079,-0.007922804,1,0.350438322,0.188247705,0.350438322,0.188247705,-0.013773791,-0.229415734,-0.253628637,1,0.904534034,-0.229415734,-0.253628637,4.921052632,standing
-0.002687202,-0.005291079,-0.007922804,-0.147605159,-0.152042964,-0.108001199,0.307319224,0.385802469,-0.097442681,0.414221264,0.176548717,0.043074532,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.699098876,0.09274805,-0.112931199,-0.002687202,-0.005291079,-0.007922804,0.076471911,-0.114707867,0.175129097,0.166666667,-0.254456679,-0.678551144,1,-0.187317162,1,-0.187317162,1,-0.187317162,3.923684211,standing
-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.654411765,-0.489130435,0.143542199,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,0.042103366,0.184587393,-0.192590512,-0.002687202,-0.005291079,-0.007922804,-0.002687202,-0.005291079,-0.007922804,1,0.114707867,1,0.114707867,1,0.114707867,0.187317162,1,1,0.187317162,0.187317162,1,3.247368421,standing
